,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
489,2681509,1247567,47.3738956395025,8.517869895477357,113850,0,0.10890466640321204
490,2681512,1247529,47.37355351763645,8.517902695797153,134310,7,0.11568872926966388
491,2681513,1247597,47.374164948091284,8.517928312442063,196923,0,0.07884535844110137
492,2681559,1247572,47.37393442135638,8.51853275840636,131293,7,0.06000578831175451
493,2681502,1247567,47.373896505149645,8.517777222144973,92305,0,0.11072121819390089
494,2681598,1247553,47.37375871875578,8.519045619448937,61463,7,0.028998882090891416
495,2681585,1247509,47.37336461661261,8.518865496224478,48670,31,0.23846215162654502
496,2681587,1247526,47.373517257569034,8.518895071234963,182271,1,0.13139607334744674
497,2681545,1247553,47.3737652782336,8.518343951796531,157909,7,0.07665182691146832
498,2681534,1247673,47.37484585206673,8.518220171592038,56390,0,0.0
499,2681545,1247637,47.37452072732922,8.51835924803671,117589,0,0.037641873089527995
500,2681551,1247680,47.37490670286606,8.518446514200292,154788,0,0.018384005417601417
501,2681578,1247693,47.37502027616497,8.518806343504883,141149,0,0.048330167496652796
502,2681596,1247616,47.37432555313388,8.519030620743258,58442,0,0.08421692383864114
503,2681587,1247692,47.37501016867732,8.51892531522587,41932,0,0.05630037824943718
504,2681572,1247694,47.37503001223482,8.518727089720668,46971,26,0.051242878027879815
505,2681503,1247680,47.374912640407814,8.51781102786979,42360,0,0.03177918340889894
506,2681553,1247681,47.37491544883191,8.51847317491546,170528,0,0.02061466462867376
507,2681542,1247618,47.374350223121766,8.518316070658962,90365,16,0.36003852060935354
508,2681524,1247619,47.37436144328266,8.518077947836197,174795,0,0.054916347088978495
509,2681528,1247614,47.37431598129143,8.518129994178729,29106,0,0.05930241339751883
510,2681500,1247777,47.37578537498717,8.51778896450331,70281,15,0.08183790643053426
511,2681597,1247791,47.375899280951316,8.519075748507138,174603,15,0.03324034738008286
512,2681537,1247722,47.37528615945277,8.518268811667815,107809,15,0.09878935118345725
513,2681539,1247747,47.375510747975746,8.518299842774992,86369,26,0.03805098158010577
514,2681548,1247736,47.37541070663261,8.518416994551663,96056,15,0.0819057458412376
515,2681592,1247776,47.37576499842983,8.519006817581776,90487,26,0.034437152420827635
516,2681558,1247728,47.37533752173569,8.518547931690485,66306,17,0.14229768727006517
517,2681598,1247776,47.375764255606384,8.519086254635225,175899,0,0.12125982119653465
518,2681573,1247765,47.375668422540755,8.5187532630173,200675,0,0.09992155091996835
519,2681526,1247705,47.37513463176058,8.518120083289416,78936,15,0.11869722861624743
520,2681592,1247760,47.375621103448886,8.519003902169061,115943,0,0.10455719665171605
521,2681538,1247756,47.3755918126337,8.518288242153021,177379,15,0.06773973087830876
522,2681540,1247793,47.37592432237294,8.51832145869755,70264,0,0.12014609938525071
523,2681587,1247738,47.37542386681355,8.518933696379458,83778,0,0.08386581434962495
524,2681586,1247731,47.37536103654288,8.51891918156952,115495,15,0.08400926843733496
525,2681518,1247751,47.37554931947969,8.51802254255282,32245,0,0.0796216203745969
526,2681529,1247715,47.37522419505089,8.518161622044175,200571,0,0.042295249163402514
527,2681501,1247769,47.37571330382244,8.517800747937113,193790,0,0.101510321524566
528,2681567,1247762,47.37564218482448,8.51867327963075,26464,0,0.09491781268683168
529,2681522,1247745,47.375494864091884,8.5180744080482,194025,0,0.07299086530432483
530,2681547,1247710,47.37517700096645,8.518399020265711,135531,15,0.10719722056712289
531,2681515,1247730,47.375360828322805,8.517979001345724,157385,0,0.06008137097340266
532,2681512,1247752,47.375559055010136,8.517943287839564,175843,26,0.06537308059512106
533,2681594,1247794,47.375926632673185,8.519036576537639,125096,27,0.33824154016560837
534,2681577,1247745,47.3754880587086,8.518802577378876,175092,26,0.0
535,2681517,1247768,47.375702331612196,8.518012397865245,166110,0,0.09650604330408535
536,2681536,1247828,47.37623958751699,8.518274873672723,118162,15,0.03955848567088942
537,2681565,1247821,47.37617304508322,8.51865754778093,204566,15,0.010629758700000748
538,2681500,1247882,47.37672968583241,8.517808075708135,37740,24,0.08285186855117753
539,2681573,1247814,47.376109100912146,8.518762189451953,63759,15,0.0
540,2681579,1247861,47.376531049693625,8.518850189875032,18007,24,0.062391944043616775
541,2681579,1247828,47.376234266350366,8.51884417764494,9338,15,0.015231022215117039
542,2681575,1247835,47.37629771550633,8.518792494394138,16056,15,0.021094348134221338
543,2681512,1247848,47.376422424973825,8.517960763346359,133102,15,0.06983280992567946
544,2681582,1247895,47.37683645508983,8.518896103687917,25585,20,0.38974503562657514
545,2681558,1247837,47.37631780632849,8.518567784756787,72534,24,0.08712925695197825
546,2681565,1247839,47.376334926918496,8.518660826600929,627,24,0.08428846404912725
547,2681543,1247813,47.3761038199321,8.518364819466427,137862,15,0.03001537838988998
548,2681550,1247885,47.37675048114309,8.518470609576335,133694,15,0.07463005683241142
549,2681563,1247811,47.37608335824193,8.518629247044732,35054,15,0.010439862019623828
550,2681535,1247857,47.37650052086364,8.518266914665992,133947,24,0.0756610351527273
551,2681568,1247835,47.376298581892456,8.518699816899687,183419,15,0.021586352148437682
552,2681565,1247932,47.377171316270584,8.518677767476383,199474,24,0.011401361113590342
553,2681572,1247923,47.37708950900835,8.518768806885864,164256,24,0.0
554,2681514,1248000,47.37778917957308,8.518014914041537,33144,24,0.09639689424141482
555,2681538,1247937,47.37721962444532,8.518321201772375,164988,24,0.036768075241221415
556,2681515,1247932,47.37717750245128,8.518015774448306,56865,24,0.0577037225109873
